source,target,conflict,relation,start,end,source_id,target_id
India,Russia,Congo Crisis,+,1960,1965,IND,RUS
India,Cuba,Congo Crisis,-,1960,1965,IND,CUB
India,Ethiopia,Congo Crisis,+,1960,1965,IND,ETH
India,Liberia,Congo Crisis,+,1960,1965,IND,LBR
India,Republic of the Congo,Congo Crisis,+,1960,1965,IND,COG
India,Ghana,Congo Crisis,+,1960,1965,IND,GHA
India,Tunisia,Congo Crisis,+,1960,1965,IND,TUN
India,Morocco,Congo Crisis,+,1960,1965,IND,MAR
India,Republic of Ireland,Congo Crisis,+,1960,1965,IND,IRL
India,Guinea,Congo Crisis,+,1960,1965,IND,GIN
India,Mali,Congo Crisis,+,1960,1965,IND,MLI
India,Sudan,Congo Crisis,+,1960,1965,IND,SDN
India,Indonesia,Congo Crisis,+,1960,1965,IND,IDN
India,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,IND,COD
Ethiopia,Sudan,Congo Crisis,+,1960,1965,ETH,SDN
Ethiopia,China,Congo Crisis,-,1960,1965,ETH,CHN
Ethiopia,Canada,Congo Crisis,+,1960,1965,ETH,CAN
Ethiopia,Belgium,Congo Crisis,-,1960,1965,ETH,BEL
Ethiopia,Russia,Congo Crisis,-,1960,1965,ETH,RUS
Ethiopia,Russia,Congo Crisis,+,1960,1965,ETH,RUS
Ethiopia,United States,Congo Crisis,+,1960,1965,ETH,USA
Ethiopia,Cuba,Congo Crisis,-,1960,1965,ETH,CUB
Ethiopia,Liberia,Congo Crisis,+,1960,1965,ETH,LBR
Ethiopia,Republic of the Congo,Congo Crisis,+,1960,1965,ETH,COG
Ethiopia,Ghana,Congo Crisis,+,1960,1965,ETH,GHA
Ethiopia,Tunisia,Congo Crisis,+,1960,1965,ETH,TUN
Ethiopia,Morocco,Congo Crisis,+,1960,1965,ETH,MAR
Ethiopia,Republic of Ireland,Congo Crisis,+,1960,1965,ETH,IRL
Ethiopia,Guinea,Congo Crisis,+,1960,1965,ETH,GIN
Ethiopia,Mali,Congo Crisis,+,1960,1965,ETH,MLI
Ethiopia,Indonesia,Congo Crisis,+,1960,1965,ETH,IDN
Ethiopia,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,ETH,COD
United States,Canada,Congo Crisis,+,1960,1965,USA,CAN
United States,China,Congo Crisis,-,1960,1965,USA,CHN
United States,Belgium,Congo Crisis,-,1960,1965,USA,BEL
United States,Russia,Congo Crisis,-,1960,1965,USA,RUS
United States,Russia,Congo Crisis,+,1960,1965,USA,RUS
United States,Cuba,Congo Crisis,-,1960,1965,USA,CUB
United States,Liberia,Congo Crisis,+,1960,1965,USA,LBR
United States,Republic of the Congo,Congo Crisis,+,1960,1965,USA,COG
United States,Ghana,Congo Crisis,+,1960,1965,USA,GHA
United States,Tunisia,Congo Crisis,+,1960,1965,USA,TUN
United States,Morocco,Congo Crisis,+,1960,1965,USA,MAR
United States,Republic of Ireland,Congo Crisis,+,1960,1965,USA,IRL
United States,Guinea,Congo Crisis,+,1960,1965,USA,GIN
United States,Mali,Congo Crisis,+,1960,1965,USA,MLI
United States,Sudan,Congo Crisis,+,1960,1965,USA,SDN
United States,Indonesia,Congo Crisis,+,1960,1965,USA,IDN
United States,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,USA,COD
Mali,Belgium,Congo Crisis,-,1960,1965,MLI,BEL
Mali,Russia,Congo Crisis,-,1960,1965,MLI,RUS
Mali,Russia,Congo Crisis,+,1960,1965,MLI,RUS
Mali,China,Congo Crisis,-,1960,1965,MLI,CHN
Mali,Cuba,Congo Crisis,-,1960,1965,MLI,CUB
Mali,Republic of the Congo,Congo Crisis,+,1960,1965,MLI,COG
Mali,Ghana,Congo Crisis,+,1960,1965,MLI,GHA
Mali,Tunisia,Congo Crisis,+,1960,1965,MLI,TUN
Mali,Morocco,Congo Crisis,+,1960,1965,MLI,MAR
Mali,Republic of Ireland,Congo Crisis,+,1960,1965,MLI,IRL
Mali,Guinea,Congo Crisis,+,1960,1965,MLI,GIN
Mali,Sudan,Congo Crisis,+,1960,1965,MLI,SDN
Mali,Liberia,Congo Crisis,+,1960,1965,MLI,LBR
Mali,Canada,Congo Crisis,+,1960,1965,MLI,CAN
Mali,Indonesia,Congo Crisis,+,1960,1965,MLI,IDN
Mali,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,MLI,COD
China,Russia,Congo Crisis,-,1960,1965,CHN,RUS
China,Russia,Congo Crisis,+,1960,1965,CHN,RUS
China,Canada,Congo Crisis,-,1960,1965,CHN,CAN
China,Belgium,Congo Crisis,-,1960,1965,CHN,BEL
China,Belgium,Congo Crisis,+,1960,1965,CHN,BEL
China,Liberia,Congo Crisis,-,1960,1965,CHN,LBR
China,Republic of the Congo,Congo Crisis,-,1960,1965,CHN,COG
China,Ghana,Congo Crisis,-,1960,1965,CHN,GHA
China,Tunisia,Congo Crisis,-,1960,1965,CHN,TUN
China,Morocco,Congo Crisis,-,1960,1965,CHN,MAR
China,Republic of Ireland,Congo Crisis,-,1960,1965,CHN,IRL
China,Guinea,Congo Crisis,-,1960,1965,CHN,GIN
China,Sudan,Congo Crisis,-,1960,1965,CHN,SDN
China,Indonesia,Congo Crisis,-,1960,1965,CHN,IDN
China,Democratic Republic of the Congo,Congo Crisis,-,1960,1965,CHN,COD
Canada,Belgium,Congo Crisis,-,1960,1965,CAN,BEL
Canada,Russia,Congo Crisis,-,1960,1965,CAN,RUS
Canada,Russia,Congo Crisis,+,1960,1965,CAN,RUS
Canada,Cuba,Congo Crisis,-,1960,1965,CAN,CUB
Canada,Liberia,Congo Crisis,+,1960,1965,CAN,LBR
Canada,Republic of the Congo,Congo Crisis,+,1960,1965,CAN,COG
Canada,Ghana,Congo Crisis,+,1960,1965,CAN,GHA
Canada,Tunisia,Congo Crisis,+,1960,1965,CAN,TUN
Canada,Morocco,Congo Crisis,+,1960,1965,CAN,MAR
Canada,Republic of Ireland,Congo Crisis,+,1960,1965,CAN,IRL
Canada,Guinea,Congo Crisis,+,1960,1965,CAN,GIN
Canada,Sudan,Congo Crisis,+,1960,1965,CAN,SDN
Canada,Indonesia,Congo Crisis,+,1960,1965,CAN,IDN
Canada,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,CAN,COD
Morocco,Belgium,Congo Crisis,-,1960,1965,MAR,BEL
Morocco,Russia,Congo Crisis,-,1960,1965,MAR,RUS
Morocco,Russia,Congo Crisis,+,1960,1965,MAR,RUS
Morocco,Cuba,Congo Crisis,-,1960,1965,MAR,CUB
Morocco,Republic of the Congo,Congo Crisis,+,1960,1965,MAR,COG
Morocco,Ghana,Congo Crisis,+,1960,1965,MAR,GHA
Morocco,Tunisia,Congo Crisis,+,1960,1965,MAR,TUN
Morocco,Republic of Ireland,Congo Crisis,+,1960,1965,MAR,IRL
Morocco,Guinea,Congo Crisis,+,1960,1965,MAR,GIN
Morocco,Sudan,Congo Crisis,+,1960,1965,MAR,SDN
Morocco,Liberia,Congo Crisis,+,1960,1965,MAR,LBR
Morocco,Indonesia,Congo Crisis,+,1960,1965,MAR,IDN
Morocco,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,MAR,COD
Cuba,Belgium,Congo Crisis,-,1960,1965,CUB,BEL
Cuba,Russia,Congo Crisis,-,1960,1965,CUB,RUS
Cuba,Liberia,Congo Crisis,-,1960,1965,CUB,LBR
Cuba,Republic of the Congo,Congo Crisis,-,1960,1965,CUB,COG
Cuba,Ghana,Congo Crisis,-,1960,1965,CUB,GHA
Cuba,Tunisia,Congo Crisis,-,1960,1965,CUB,TUN
Cuba,Republic of Ireland,Congo Crisis,-,1960,1965,CUB,IRL
Cuba,Guinea,Congo Crisis,-,1960,1965,CUB,GIN
Cuba,Sudan,Congo Crisis,-,1960,1965,CUB,SDN
Cuba,Indonesia,Congo Crisis,-,1960,1965,CUB,IDN
Cuba,Democratic Republic of the Congo,Congo Crisis,-,1960,1965,CUB,COD
Tunisia,Belgium,Congo Crisis,-,1960,1965,TUN,BEL
Tunisia,Russia,Congo Crisis,-,1960,1965,TUN,RUS
Tunisia,Russia,Congo Crisis,+,1960,1965,TUN,RUS
Tunisia,Republic of the Congo,Congo Crisis,+,1960,1965,TUN,COG
Tunisia,Ghana,Congo Crisis,+,1960,1965,TUN,GHA
Tunisia,Republic of Ireland,Congo Crisis,+,1960,1965,TUN,IRL
Tunisia,Guinea,Congo Crisis,+,1960,1965,TUN,GIN
Tunisia,Sudan,Congo Crisis,+,1960,1965,TUN,SDN
Tunisia,Liberia,Congo Crisis,+,1960,1965,TUN,LBR
Tunisia,Indonesia,Congo Crisis,+,1960,1965,TUN,IDN
Tunisia,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,TUN,COD
Sudan,Belgium,Congo Crisis,-,1960,1965,SDN,BEL
Sudan,Russia,Congo Crisis,-,1960,1965,SDN,RUS
Sudan,Russia,Congo Crisis,+,1960,1965,SDN,RUS
Sudan,Republic of the Congo,Congo Crisis,+,1960,1965,SDN,COG
Sudan,Ghana,Congo Crisis,+,1960,1965,SDN,GHA
Sudan,Republic of Ireland,Congo Crisis,+,1960,1965,SDN,IRL
Sudan,Guinea,Congo Crisis,+,1960,1965,SDN,GIN
Sudan,Liberia,Congo Crisis,+,1960,1965,SDN,LBR
Sudan,Indonesia,Congo Crisis,+,1960,1965,SDN,IDN
Sudan,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,SDN,COD
Belgium,Russia,Congo Crisis,-,1960,1965,BEL,RUS
Belgium,Russia,Congo Crisis,+,1960,1965,BEL,RUS
Belgium,Liberia,Congo Crisis,-,1960,1965,BEL,LBR
Belgium,Republic of the Congo,Congo Crisis,-,1960,1965,BEL,COG
Belgium,Ghana,Congo Crisis,-,1960,1965,BEL,GHA
Belgium,Republic of Ireland,Congo Crisis,-,1960,1965,BEL,IRL
Belgium,Guinea,Congo Crisis,-,1960,1965,BEL,GIN
Belgium,Indonesia,Congo Crisis,-,1960,1965,BEL,IDN
Belgium,Democratic Republic of the Congo,Congo Crisis,-,1960,1965,BEL,COD
Russia,Liberia,Congo Crisis,-,1960,1965,RUS,LBR
Russia,Liberia,Congo Crisis,+,1960,1965,RUS,LBR
Russia,Republic of the Congo,Congo Crisis,-,1960,1965,RUS,COG
Russia,Republic of the Congo,Congo Crisis,+,1960,1965,RUS,COG
Russia,Ghana,Congo Crisis,-,1960,1965,RUS,GHA
Russia,Ghana,Congo Crisis,+,1960,1965,RUS,GHA
Russia,Republic of Ireland,Congo Crisis,-,1960,1965,RUS,IRL
Russia,Republic of Ireland,Congo Crisis,+,1960,1965,RUS,IRL
Russia,Guinea,Congo Crisis,-,1960,1965,RUS,GIN
Russia,Guinea,Congo Crisis,+,1960,1965,RUS,GIN
Russia,Indonesia,Congo Crisis,-,1960,1965,RUS,IDN
Russia,Indonesia,Congo Crisis,+,1960,1965,RUS,IDN
Russia,Democratic Republic of the Congo,Congo Crisis,-,1960,1965,RUS,COD
Russia,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,RUS,COD
Liberia,Republic of the Congo,Congo Crisis,+,1960,1965,LBR,COG
Liberia,Ghana,Congo Crisis,+,1960,1965,LBR,GHA
Liberia,Republic of Ireland,Congo Crisis,+,1960,1965,LBR,IRL
Liberia,Guinea,Congo Crisis,+,1960,1965,LBR,GIN
Liberia,Indonesia,Congo Crisis,+,1960,1965,LBR,IDN
Liberia,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,LBR,COD
Indonesia,Republic of the Congo,Congo Crisis,+,1960,1965,IDN,COG
Indonesia,Ghana,Congo Crisis,+,1960,1965,IDN,GHA
Indonesia,Republic of Ireland,Congo Crisis,+,1960,1965,IDN,IRL
Indonesia,Guinea,Congo Crisis,+,1960,1965,IDN,GIN
Indonesia,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,IDN,COD
Republic of the Congo,Ghana,Congo Crisis,+,1960,1965,COG,GHA
Republic of the Congo,Republic of Ireland,Congo Crisis,+,1960,1965,COG,IRL
Republic of the Congo,Guinea,Congo Crisis,+,1960,1965,COG,GIN
Republic of the Congo,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,COG,COD
Ghana,Republic of Ireland,Congo Crisis,+,1960,1965,GHA,IRL
Ghana,Guinea,Congo Crisis,+,1960,1965,GHA,GIN
Ghana,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,GHA,COD
Republic of Ireland,Guinea,Congo Crisis,+,1960,1965,IRL,GIN
Republic of Ireland,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,IRL,COD
Guinea,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,GIN,COD
United Kingdom,Italy,Continuation War,-,1941,1944,GBR,ITA
United Kingdom,Finland,Continuation War,-,1941,1944,GBR,FIN
United Kingdom,Germany,Continuation War,-,1941,1944,GBR,DEU
Italy,Russia,Continuation War,-,1941,1944,ITA,RUS
Russia,Germany,Continuation War,-,1941,1944,RUS,DEU
Russia,Finland,Continuation War,-,1941,1944,RUS,FIN
Finland,Germany,Continuation War,+,1941,1944,FIN,DEU
Italy,Greece,Corfu incident,-,1923,1923,ITA,GRC
Turkey,Malta,Cretan War,-,1645,1669,TUR,MAL
Turkey,France,Cretan War,-,1645,1669,TUR,FRA
Turkey,Russia,Crimean campaigns,-,1687,1689,TUR,RUS
Turkey,Bulgaria,Crimean War,-,1853,1856,TUR,BGR
Turkey,Russia,Crimean War,-,1853,1856,TUR,RUS
Russia,France,Crimean War,-,1853,1856,RUS,FRA
Russia,United Kingdom,Crimean War,-,1853,1856,RUS,GBR
Bulgaria,United Kingdom,Crimean War,-,1853,1856,BGR,GBR
Bulgaria,France,Crimean War,-,1853,1856,BGR,FRA
United Kingdom,France,Crimean War,+,1853,1856,GBR,FRA
Croatia,Bosnia and Herzegovina,Croat–Bosniak WarPart of the Bosnian War,-,1992,1994,HRV,BIH
Serbia,Bosnia and Herzegovina,Croatian War of Independence,-,1991,1995,SRB,BIH
Spain,United States,Cuban War of Independence,-,1895,1898,ESP,USA
Spain,Cuba,Cuban War of Independence,-,1895,1898,ESP,CUB
Denmark,Algeria,Danish-Algerian War,-,1769,1772,DNK,DZA
Denmark,Sweden,Dano-Swedish War (1501–12)   Part of the Dano-Swedish Wars,-,1501,1512,DNK,SWE
Norway,Sweden,Dano-Swedish War (1501–12)   Part of the Dano-Swedish Wars,-,1501,1512,NOR,SWE
Denmark,Sweden,Dano-Swedish War (1657–58)Part of the Second Northern War,-,1657,1658,DNK,SWE
Lithuania,Sweden,Dano-Swedish War (1658–60),-,1658,1660,LTU,SWE
Denmark,Sweden,Dano-Swedish War (1658–60)Part of the Second Northern War,-,1658,1660,DNK,SWE
Denmark,Sweden,Dano-Swedish War of 1808–09Part of the Napoleonic Wars,-,1808,1809,DNK,SWE
Turkey,Armenia,Defense of Van (1896),-,1896,1896,TUR,ARM
United Kingdom,Iran,Dhofar Rebellion,+,1962,1976,GBR,IRN
Eritrea,Djibouti,Djiboutian–Eritrean border conflict,-,2008,2008,ERI,DJI
United States,Dominica,Dominican Civil War,-,1965,1965,USA,DOM
Spain,Dominica,Dominican Restoration War,-,1863,1865,ESP,DOM
Haiti,Dominica,Dominican War of Independence,-,1843,1849,HTI,DOM
Australia,Indonesia,East Timorese crisis,-,1999,2000,AUS,IDN
East Timor,Indonesia,East Timorese crisis,-,1999,2000,TLS,IDN
Colombia,Ecuador,Ecuadorian–Colombian War,-,1863,1863,COL,ECU
Peru,Ecuador,Ecuadorian–Peruvian territorial dispute of 1857–60,-,1857,1860,PER,ECU
Peru,Ecuador,Ecuadorian–Peruvian War,-,1941,1941,PER,ECU
Turkey,Albania,Egyptian Revolution Part of the Napoleonic Wars,-,1805,1811,TUR,ALB
Turkey,Egypt,Egyptian–Ottoman War (1831–33),-,1831,1833,TUR,EGY
Russia,Egypt,Egyptian–Ottoman War (1831–33),-,1831,1833,RUS,EGY
Turkey,Egypt,Egyptian–Ottoman War (1839–41),-,1839,1841,TUR,EGY
Austria,Egypt,Egyptian–Ottoman War (1839–41),-,1839,1841,AUT,EGY
France,Brazil,Equinoctial France War,-,1612,1615,FRA,BRA
Ethiopia,Cuba,Eritrean War of Independence,+,1961,1991,ETH,CUB
Ethiopia,Eritrea,Eritrean–Ethiopian War,-,1998,2000,ETH,ERI
Russia,United Kingdom,Estonian War of Independence,-,1918,1920,RUS,GBR
Russia,Estonia,Estonian War of Independence,-,1918,1920,RUS,EST
Russia,Estonia,Estonian War of Independence,+,1918,1920,RUS,EST
Russia,Latvia,Estonian War of Independence,-,1918,1920,RUS,LVA
Russia,Latvia,Estonian War of Independence,+,1918,1920,RUS,LVA
United Kingdom,Estonia,Estonian War of Independence,-,1918,1920,GBR,EST
United Kingdom,Latvia,Estonian War of Independence,-,1918,1920,GBR,LVA
Estonia,Latvia,Estonian War of Independence,-,1918,1920,EST,LVA
Estonia,Latvia,Estonian War of Independence,+,1918,1920,EST,LVA
Ethiopia,Cuba,Ethio-Somali War,+,1977,1978,ETH,CUB
Ethiopia,Somalia,Ethio-Somali War,-,1977,1978,ETH,SOM
Cuba,Somalia,Ethio-Somali War,-,1977,1978,CUB,SOM
Russia,Somalia,Ethio-Somali War,-,1977,1978,RUS,SOM
Cuba,Russia,Ethiopian Civil War,+,1974,1991,CUB,RUS
Cuba,North Korea,Ethiopian Civil War,+,1974,1991,CUB,PRK
Russia,North Korea,Ethiopian Civil War,+,1974,1991,RUS,PRK
Turkey,Ethiopia,Ethiopian–Adal war,-,1529,1543,TUR,ETH
Ethiopia,Somalia,Ethiopian–Somali Border War,-,1982,1982,ETH,SOM
United Kingdom,Argentina,Falklands War,-,1982,1982,GBR,ARG
Portugal,France,Fantastic WarPart of the Seven Years' War,-,1762,1763,PRT,FRA
Portugal,Spain,Fantastic WarPart of the Seven Years' War,-,1762,1763,PRT,ESP
Sweden,Russia,Finnish War,-,1808,1809,SWE,RUS
India,Afghanistan,First Anglo-Afghan War,-,1839,1842,IND,AFG
United Kingdom,Afghanistan,First Anglo-Afghan War,-,1839,1842,GBR,AFG
Turkey,Serbia,First Balkan War,-,1912,1913,TUR,SRB
Turkey,Bulgaria,First Balkan War,-,1912,1913,TUR,BGR
Turkey,Montenegro,First Balkan War,-,1912,1913,TUR,MNE
Turkey,Greece,First Balkan War,-,1912,1913,TUR,GRC
Serbia,Bulgaria,First Balkan War,+,1912,1913,SRB,BGR
Serbia,Greece,First Balkan War,+,1912,1913,SRB,GRC
Bulgaria,Greece,First Balkan War,+,1912,1913,BGR,GRC
Sweden,Turkey,First Barbary War,-,1801,1805,SWE,TUR
Turkey,United States,First Barbary War,-,1801,1805,TUR,USA
Portugal,Spain,First Carlist War,-,1833,1840,PRT,ESP
Portugal,United Kingdom,First Carlist War,-,1833,1840,PRT,GBR
Spain,United Kingdom,First Carlist War,-,1833,1840,ESP,GBR
Spain,United Kingdom,First Carlist War,+,1833,1840,ESP,GBR
Angola,Rwanda,First Congo War,-,1996,1997,AGO,RWA
Uganda,Rwanda,First Congo War,-,1996,1997,UGA,RWA
Uganda,Rwanda,First Congo War,+,1996,1997,UGA,RWA
Uganda,Burundi,First Congo War,+,1996,1997,UGA,BDI
Rwanda,Burundi,First Congo War,-,1996,1997,RWA,BDI
Rwanda,Burundi,First Congo War,+,1996,1997,RWA,BDI
United States,Fiji,First Fiji Expedition,-,1855,1855,USA,FJI
United States,China,First Indochina War Indochina Wars,-,1946,1955,USA,CHN
United States,Russia,First Indochina War Indochina Wars,-,1946,1955,USA,RUS
Cambodia,Russia,First Indochina War Indochina Wars,-,1946,1955,KHM,RUS
Cambodia,China,First Indochina War Indochina Wars,-,1946,1955,KHM,CHN
China,Vietnam,First Indochina War Indochina Wars,-,1946,1955,CHN,VNM
China,Laos,First Indochina War Indochina Wars,-,1946,1955,CHN,LAO
Vietnam,Russia,First Indochina War Indochina Wars,-,1946,1955,VNM,RUS
Russia,Laos,First Indochina War Indochina Wars,-,1946,1955,RUS,LAO
Ethiopia,Italy,First Italo-Ethiopian War,-,1895,1896,ETH,ITA
Italy,Eritrea,First Italo-Ethiopian War,-,1895,1896,ITA,ERI
France,Russia,First Ivorian Civil War,-,2002,2007,FRA,RUS
France,Bulgaria,First Ivorian Civil War,-,2002,2007,FRA,BGR
France,Liberia,First Ivorian Civil War,-,2002,2007,FRA,LBR
France,Belarus,First Ivorian Civil War,-,2002,2007,FRA,BLR
Russia,Bulgaria,First Ivorian Civil War,+,2002,2007,RUS,BGR
Russia,Liberia,First Ivorian Civil War,+,2002,2007,RUS,LBR
Bulgaria,Liberia,First Ivorian Civil War,+,2002,2007,BGR,LBR
Spain,Morocco,First Melillan campaign,-,1893,1894,ESP,MAR
United Kingdom,China,First Opium War,-,1839,1842,GBR,CHN
Turkey,Serbia,First Serbian UprisingPart of the Serbian Revolution,-,1804,1813,TUR,SRB
Turkey,Russia,First Serbian UprisingPart of the Serbian Revolution,-,1804,1813,TUR,RUS
Serbia,France,First Serbian UprisingPart of the Serbian Revolution,-,1804,1813,SRB,FRA
Russia,France,First Serbian UprisingPart of the Serbian Revolution,-,1804,1813,RUS,FRA
Honduras,El Salvador,Football War,-,1969,1969,HND,SLV
Sweden,Spain,Franco-Dutch War,-,1672,1678,SWE,ESP
Spain,France,Franco-Dutch War,-,1672,1678,ESP,FRA
France,Morocco,Franco-Moroccan War,-,1844,1844,FRA,MAR
Spain,France,Franco-Spanish War (1635–59),-,1635,1659,ESP,FRA
Sweden,France,Franco-Swedish WarPart of the Napoleonic Wars,-,1805,1810,SWE,FRA
France,Syria,Franco-Syrian War,-,1920,1920,FRA,SYR
France,Thailand,Franco-Thai WarPart of World War II,-,1940,1941,FRA,THA
France,Algeria,French conquest of Algeria,-,1830,1847,FRA,DZA
France,Morocco,French conquest of Morocco,-,1911,1912,FRA,MAR
Spain,United States,French intervention in MexicoAlso known as Franco-Mexican War,-,1861,1867,ESP,USA
Austria,United States,French intervention in MexicoAlso known as Franco-Mexican War,-,1861,1867,AUT,USA
Spain,Russia,French invasion of Russia,-,1812,1812,ESP,RUS
Austria,Russia,French invasion of Russia,-,1812,1812,AUT,RUS
Russia,France,French invasion of Russia,-,1812,1812,RUS,FRA
Russia,Italy,French invasion of Russia,-,1812,1812,RUS,ITA
France,Italy,French invasion of Russia,+,1812,1812,FRA,ITA
France,Tunisia,French occupation of Tunisia,-,1881,1881,FRA,TUN
Russia,Georgia,Georgian Civil War,-,1991,1993,RUS,GEO
Armenia,Georgia,Georgian–Armenian War,-,1918,1918,ARM,GEO
Peru,Colombia,Gran Colombia–Peru War,-,1828,1829,PER,COL
Lithuania,Russia,Great Northern War,-,1700,1721,LTU,RUS
Lithuania,Turkey,Great Northern War,-,1700,1721,LTU,TUR
Lithuania,Denmark,Great Northern War,-,1700,1721,LTU,DNK
Denmark,Russia,Great Northern War  part of the Dano-Swedish wars and the Russo–Swedish Wars,+,1700,1721,DNK,RUS
Denmark,Turkey,Great Northern War  part of the Dano-Swedish wars and the Russo–Swedish Wars,-,1700,1721,DNK,TUR
Turkey,Russia,Great Northern War  part of the Dano-Swedish wars and the Russo–Swedish Wars,-,1700,1721,TUR,RUS
France,Syria,Great Syrian Revolt,-,1925,1927,FRA,SYR
Lithuania,Russia,Great Turkish War,+,1683,1699,LTU,RUS
Lithuania,Turkey,Great Turkish War,-,1683,1699,LTU,TUR
Lithuania,Hungary,Great Turkish War,+,1683,1699,LTU,HUN
Lithuania,Croatia,Great Turkish War,+,1683,1699,LTU,HRV
Lithuania,Serbia,Great Turkish War,+,1683,1699,LTU,SRB
Lithuania,Albania,Great Turkish War,+,1683,1699,LTU,ALB
Turkey,Hungary,Great Turkish War,-,1683,1699,TUR,HUN
Turkey,Croatia,Great Turkish War,-,1683,1699,TUR,HRV
Turkey,Serbia,Great Turkish War,-,1683,1699,TUR,SRB
Turkey,Bulgaria,Great Turkish War,-,1683,1699,TUR,BGR
Turkey,Russia,Great Turkish War,-,1683,1699,TUR,RUS
Turkey,Albania,Great Turkish War,-,1683,1699,TUR,ALB
Hungary,Serbia,Great Turkish War,+,1683,1699,HUN,SRB
Hungary,Russia,Great Turkish War,+,1683,1699,HUN,RUS
Hungary,Croatia,Great Turkish War,+,1683,1699,HUN,HRV
Hungary,Albania,Great Turkish War,+,1683,1699,HUN,ALB
Croatia,Serbia,Great Turkish War,+,1683,1699,HRV,SRB
Croatia,Russia,Great Turkish War,+,1683,1699,HRV,RUS
Croatia,Albania,Great Turkish War,+,1683,1699,HRV,ALB
Serbia,Russia,Great Turkish War,+,1683,1699,SRB,RUS
Serbia,Albania,Great Turkish War,+,1683,1699,SRB,ALB
Russia,Albania,Great Turkish War,+,1683,1699,RUS,ALB
Turkey,Greece,Greco-Turkish War (1897)   The Thirty Days' War,-,1897,1897,TUR,GRC
Russia,Greece,Greco-Turkish War (1919–1922)Part of the Turkish War of Independence,-,1919,1922,RUS,GRC
Russia,Armenia,Greco-Turkish War (1919–1922)Part of the Turkish War of Independence,-,1919,1922,RUS,ARM
France,United Kingdom,Greek War of Independence,+,1821,1832,FRA,GBR
France,Egypt,Greek War of Independence,-,1821,1832,FRA,EGY
France,United States,Greek War of Independence,+,1821,1832,FRA,USA
United States,Egypt,Greek War of Independence,-,1821,1832,USA,EGY
United States,United Kingdom,Greek War of Independence,+,1821,1832,USA,GBR
Russia,Egypt,Greek War of Independence,-,1821,1832,RUS,EGY
Egypt,United Kingdom,Greek War of Independence,-,1821,1832,EGY,GBR
Senegal,Guinea-Bissau,Guinea-Bissau Civil War,+,1998,1999,SEN,GNB
France,United Kingdom,Gulf War,+,1990,1991,FRA,GBR
France,Italy,Gulf War,+,1990,1991,FRA,ITA
France,Egypt,Gulf War,+,1990,1991,FRA,EGY
France,United States,Gulf War,+,1990,1991,FRA,USA
France,Australia,Gulf War,+,1990,1991,FRA,AUS
France,Canada,Gulf War,+,1990,1991,FRA,CAN
France,Syria,Gulf War,+,1990,1991,FRA,SYR
France,Iraq,Gulf War,-,1990,1991,FRA,IRQ
France,Saudi Arabia,Gulf War,+,1990,1991,FRA,SAU
France,Kuwait,Gulf War,+,1990,1991,FRA,KWT
United States,Canada,Gulf War,+,1990,1991,USA,CAN
United States,Egypt,Gulf War,+,1990,1991,USA,EGY
United States,United Kingdom,Gulf War,+,1990,1991,USA,GBR
United States,Italy,Gulf War,+,1990,1991,USA,ITA
United States,Australia,Gulf War,+,1990,1991,USA,AUS
